time,side_mid_sensor_1,side_mid_sensor_2,side_upper_sensor_1,side_upper_sensor_2,top_sensor_1,top_sensor_2,top_edge_sensor_1,top_edge_sensor_2
0.000109782,-1.621E-10,-1.00189E-11,4.13747E-09,-2.77025E-09,-1.56086E-07,9.53336E-08,8.4001E-09,-5.52092E-09
0.000109818,-1.57552E-10,-6.58016E-12,4.25867E-09,-2.729E-09,-1.56356E-07,9.52242E-08,8.5754E-09,-5.37875E-09
0.000109854,-1.52777E-10,-4.32306E-12,4.37562E-09,-2.69283E-09,-1.56605E-07,9.51148E-08,8.74999E-09,-5.25387E-09
0.00010989,-1.48219E-10,-5.42828E-13,4.48553E-09,-2.65955E-09,-1.56836E-07,9.50008E-08,8.92701E-09,-5.14982E-09
0.000109926,-1.43404E-10,6.50577E-12,4.58736E-09,-2.62739E-09,-1.57055E-07,9.48784E-08,9.10929E-09,-5.06847E-09
0.000109962,-1.369E-10,1.66935E-11,4.68202E-09,-2.59521E-09,-1.57266E-07,9.4746E-08,9.29905E-09,-5.00931E-09
0.000109998,-1.2675E-10,2.78858E-11,4.77205E-09,-2.56244E-09,-1.57475E-07,9.4604E-08,9.49769E-09,-4.96924E-09
0.000110034,-1.11208E-10,3.66108E-11,4.86067E-09,-2.52906E-09,-1.57687E-07,9.44555E-08,9.70561E-09,-4.94312E-09
0.00011007,-8.95002E-11,3.92491E-11,4.95094E-09,-2.49558E-09,-1.57902E-07,9.43054E-08,9.92225E-09,-4.9249E-09
0.000110106,-6.23252E-11,3.33043E-11,5.04494E-09,-2.46294E-09,-1.58121E-07,9.41597E-08,1.01461E-08,-4.90912E-09
0.000110142,-3.19192E-11,1.83183E-11,5.14358E-09,-2.43256E-09,-1.58342E-07,9.40248E-08,1.03748E-08,-4.89228E-09
0.000110178,-1.66439E-12,-3.84664E-12,5.24675E-09,-2.40623E-09,-1.58561E-07,9.39063E-08,1.06054E-08,-4.8737E-09
0.000110214,2.46327E-11,-2.94141E-11,5.35379E-09,-2.38597E-09,-1.58774E-07,9.38087E-08,1.08349E-08,-4.85546E-09
0.00011025,4.35729E-11,-5.36278E-11,5.4639E-09,-2.37373E-09,-1.58977E-07,9.37345E-08,1.10601E-08,-4.84153E-09
0.000110286,5.28781E-11,-7.19216E-11,5.57641E-09,-2.37101E-09,-1.59168E-07,9.36844E-08,1.12784E-08,-4.83629E-09
0.000110322,5.1819E-11,-8.10014E-11,5.6906E-09,-2.37852E-09,-1.59347E-07,9.36569E-08,1.14874E-08,-4.84294E-09
0.000110357,4.12844E-11,-7.95771E-11,5.80544E-09,-2.39593E-09,-1.59514E-07,9.36487E-08,1.16858E-08,-4.8623E-09
0.000110393,2.35199E-11,-6.85959E-11,5.91925E-09,-2.42182E-09,-1.59673E-07,9.36547E-08,1.18726E-08,-4.89245E-09
0.000110429,1.63049E-12,-5.09523E-11,6.02956E-09,-2.45398E-09,-1.59826E-07,9.36693E-08,1.20482E-08,-4.92931E-09
0.000110465,-2.10283E-11,-3.07692E-11,6.13346E-09,-2.48983E-09,-1.59972E-07,9.36865E-08,1.22134E-08,-4.96795E-09
0.000110501,-4.14458E-11,-1.24262E-11,6.22819E-09,-2.5269E-09,-1.60114E-07,9.37017E-08,1.23705E-08,-5.0042E-09
0.000110537,-5.74381E-11,4.34181E-13,6.31196E-09,-2.56325E-09,-1.60251E-07,9.3712E-08,1.25222E-08,-5.03609E-09
0.000110573,-6.79439E-11,5.68416E-12,6.38456E-09,-2.59771E-09,-1.60382E-07,9.37168E-08,1.26722E-08,-5.06445E-09
0.000110609,-7.30905E-11,3.07974E-12,6.44769E-09,-2.62971E-09,-1.60509E-07,9.37185E-08,1.28236E-08,-5.09273E-09
0.000110645,-7.40237E-11,-5.8783E-12,6.50459E-09,-2.65916E-09,-1.60631E-07,9.37211E-08,1.29793E-08,-5.12592E-09
0.000110681,-7.25337E-11,-1.85527E-11,6.55935E-09,-2.68603E-09,-1.6075E-07,9.37303E-08,1.31407E-08,-5.16899E-09
0.000110717,-7.05564E-11,-3.20684E-11,6.61585E-09,-2.71027E-09,-1.60869E-07,9.37513E-08,1.33076E-08,-5.22547E-09
0.000110753,-6.96663E-11,-4.4224E-11,6.67686E-09,-2.7318E-09,-1.60989E-07,9.37889E-08,1.34783E-08,-5.29639E-09
0.000110789,-7.06921E-11,-5.41244E-11,6.74353E-09,-2.7508E-09,-1.61112E-07,9.38458E-08,1.36501E-08,-5.38009E-09
0.000110825,-7.35621E-11,-6.23268E-11,6.8154E-09,-2.76805E-09,-1.61239E-07,9.3923E-08,1.38198E-08,-5.47273E-09
0.000110861,-7.74275E-11,-7.04581E-11,6.89092E-09,-2.78523E-09,-1.61369E-07,9.40198E-08,1.39852E-08,-5.56933E-09
0.000110897,-8.1024E-11,-8.04483E-11,6.96821E-09,-2.80492E-09,-1.61503E-07,9.41343E-08,1.41445E-08,-5.66496E-09
0.000110933,-8.31547E-11,-9.36644E-11,7.04576E-09,-2.83025E-09,-1.61639E-07,9.42636E-08,1.42975E-08,-5.75571E-09
0.000110969,-8.31326E-11,-1.10264E-10,7.12281E-09,-2.86416E-09,-1.61778E-07,9.44043E-08,1.44445E-08,-5.83923E-09
0.000111005,-8.10318E-11,-1.29003E-10,7.19923E-09,-2.90862E-09,-1.61917E-07,9.45527E-08,1.45859E-08,-5.91472E-09
0.000111041,-7.76646E-11,-1.47569E-10,7.27511E-09,-2.96388E-09,-1.62056E-07,9.47043E-08,1.47217E-08,-5.98274E-09
0.000111077,-7.42949E-11,-1.63299E-10,7.35018E-09,-3.02818E-09,-1.62195E-07,9.48546E-08,1.48509E-08,-6.04466E-09
0.000111113,-7.21935E-11,-1.74023E-10,7.42328E-09,-3.09799E-09,-1.62331E-07,9.49992E-08,1.49714E-08,-6.10232E-09
0.000111149,-7.21921E-11,-1.78745E-10,7.4923E-09,-3.16877E-09,-1.62464E-07,9.51342E-08,1.50806E-08,-6.15768E-09
0.000111185,-7.43872E-11,-1.7792E-10,7.55437E-09,-3.2359E-09,-1.62592E-07,9.52575E-08,1.51761E-08,-6.2127E-09
0.000111221,-7.80906E-11,-1.73296E-10,7.60639E-09,-3.29573E-09,-1.62715E-07,9.53691E-08,1.52561E-08,-6.26918E-09
0.000111257,-8.203E-11,-1.67385E-10,7.64574E-09,-3.34613E-09,-1.62833E-07,9.5471E-08,1.53198E-08,-6.32857E-09
0.000111293,-8.47263E-11,-1.62787E-10,7.67068E-09,-3.38663E-09,-1.62947E-07,9.55673E-08,1.53673E-08,-6.3918E-09
0.000111329,-8.49167E-11,-1.61569E-10,7.68067E-09,-3.41808E-09,-1.63059E-07,9.56625E-08,1.53987E-08,-6.45898E-09
0.000111365,-8.18942E-11,-1.64851E-10,7.67622E-09,-3.44203E-09,-1.63171E-07,9.57608E-08,1.54137E-08,-6.52937E-09
0.0001114,-7.56694E-11,-1.72647E-10,7.65852E-09,-3.46011E-09,-1.63286E-07,9.58647E-08,1.54109E-08,-6.60141E-09
0.000111436,-6.69269E-11,-1.83932E-10,7.62904E-09,-3.47371E-09,-1.63408E-07,9.59747E-08,1.53877E-08,-6.67305E-09
0.000111472,-5.68122E-11,-1.96863E-10,7.58913E-09,-3.48391E-09,-1.63539E-07,9.60887E-08,1.53408E-08,-6.74227E-09
0.000111508,-4.66305E-11,-2.09095E-10,7.53984E-09,-3.49173E-09,-1.63681E-07,9.62036E-08,1.52671E-08,-6.80754E-09
0.000111544,-3.75536E-11,-2.18165E-10,7.482E-09,-3.49842E-09,-1.63837E-07,9.63154E-08,1.51652E-08,-6.86812E-09
0.00011158,-3.04126E-11,-2.21939E-10,7.41639E-09,-3.50557E-09,-1.64007E-07,9.64207E-08,1.50354E-08,-6.92403E-09
0.000111616,-2.56185E-11,-2.19089E-10,7.34401E-09,-3.51506E-09,-1.6419E-07,9.65169E-08,1.48808E-08,-6.97566E-09
0.000111652,-2.32046E-11,-2.09492E-10,7.26615E-09,-3.52866E-09,-1.64379E-07,9.66026E-08,1.47057E-08,-7.02333E-09
0.000111688,-2.295E-11,-1.94426E-10,7.1843E-09,-3.54762E-09,-1.6457E-07,9.66767E-08,1.45156E-08,-7.06682E-09
0.000111724,-2.45224E-11,-1.76402E-10,7.09989E-09,-3.57228E-09,-1.64753E-07,9.6738E-08,1.43153E-08,-7.10529E-09
0.00011176,-2.75841E-11,-1.58595E-10,7.01393E-09,-3.60203E-09,-1.64919E-07,9.6785E-08,1.41086E-08,-7.13767E-09
0.000111796,-3.18262E-11,-1.43973E-10,6.92662E-09,-3.63541E-09,-1.6506E-07,9.68154E-08,1.38975E-08,-7.1634E-09
0.000111832,-3.69301E-11,-1.34366E-10,6.83732E-09,-3.67055E-09,-1.65173E-07,9.6827E-08,1.3683E-08,-7.18321E-09
0.000111868,-4.24863E-11,-1.29837E-10,6.74459E-09,-3.70562E-09,-1.65257E-07,9.68177E-08,1.3465E-08,-7.19967E-09
0.000111904,-4.79208E-11,-1.28621E-10,6.64661E-09,-3.73914E-09,-1.65316E-07,9.67864E-08,1.32437E-08,-7.217E-09
0.00011194,-5.24765E-11,-1.27747E-10,6.54158E-09,-3.77012E-09,-1.6536E-07,9.67332E-08,1.30191E-08,-7.24032E-09
0.000111976,-5.52816E-11,-1.24168E-10,6.42817E-09,-3.79791E-09,-1.65399E-07,9.6659E-08,1.27915E-08,-7.27432E-09
0.000112012,-5.55019E-11,-1.15998E-10,6.30577E-09,-3.82201E-09,-1.65442E-07,9.6565E-08,1.25608E-08,-7.32186E-09
0.000112048,-5.25413E-11,-1.03368E-10,6.17455E-09,-3.84188E-09,-1.65497E-07,9.64526E-08,1.23258E-08,-7.38301E-09
0.000112084,-4.62306E-11,-8.8511E-11,6.03543E-09,-3.85691E-09,-1.65565E-07,9.63221E-08,1.20843E-08,-7.45491E-09
0.00011212,-3.69398E-11,-7.49807E-11,5.88983E-09,-3.86661E-09,-1.65644E-07,9.61737E-08,1.18333E-08,-7.53239E-09
0.000112156,-2.55661E-11,-6.62466E-11,5.73962E-09,-3.87086E-09,-1.65727E-07,9.60071E-08,1.15697E-08,-7.60932E-09
0.000112192,-1.33874E-11,-6.41969E-11,5.58686E-09,-3.87024E-09,-1.65807E-07,9.58228E-08,1.12912E-08,-7.68001E-09
0.000112228,-1.81225E-12,-6.81531E-11,5.43377E-09,-3.86597E-09,-1.65875E-07,9.56221E-08,1.09976E-08,-7.7402E-09
0.000112264,7.90534E-12,-7.48349E-11,5.28247E-09,-3.85976E-09,-1.65924E-07,9.54075E-08,1.06909E-08,-7.78745E-09
0.0001123,1.49059E-11,-7.93514E-11,5.1348E-09,-3.8533E-09,-1.65952E-07,9.51824E-08,1.03752E-08,-7.82063E-09
0.000112336,1.88524E-11,-7.68922E-11,4.99204E-09,-3.84763E-09,-1.65958E-07,9.49503E-08,1.00559E-08,-7.8391E-09
0.000112372,1.99192E-11,-6.44885E-11,4.85465E-09,-3.84269E-09,-1.65945E-07,9.4714E-08,9.73832E-09,-7.84179E-09
0.000112407,1.86637E-11,-4.21708E-11,4.72224E-09,-3.83713E-09,-1.65916E-07,9.44749E-08,9.42693E-09,-7.82672E-09
0.000112443,1.5845E-11,-1.30599E-11,4.59365E-09,-3.82854E-09,-1.65878E-07,9.42327E-08,9.12467E-09,-7.7912E-09
0.000112479,1.22661E-11,1.76653E-11,4.46733E-09,-3.81395E-09,-1.65832E-07,9.39855E-08,8.83297E-09,-7.73258E-09
0.000112515,8.69673E-12,4.45434E-11,4.34182E-09,-3.79052E-09,-1.65783E-07,9.37308E-08,8.55237E-09,-7.64932E-09
0.000112551,5.8927E-12,6.36883E-11,4.21625E-09,-3.75605E-09,-1.65732E-07,9.34664E-08,8.28312E-09,-7.54193E-09
0.000112587,4.67027E-12,7.40363E-11,4.09063E-09,-3.70933E-09,-1.65679E-07,9.3191E-08,8.02568E-09,-7.41325E-09
0.000112623,5.96425E-12,7.7538E-11,3.96583E-09,-3.65011E-09,-1.65625E-07,9.29047E-08,7.78068E-09,-7.2682E-09
0.000112659,1.07956E-11,7.82611E-11,3.84326E-09,-3.57885E-09,-1.65566E-07,9.26093E-08,7.54842E-09,-7.1127E-09
0.000112695,2.01096E-11,8.07836E-11,3.72439E-09,-3.49641E-09,-1.65501E-07,9.23074E-08,7.32824E-09,-6.95237E-09
0.000112731,3.45043E-11,8.85095E-11,3.61014E-09,-3.40381E-09,-1.65428E-07,9.20019E-08,7.11799E-09,-6.79128E-09
0.000112767,5.39253E-11,1.02531E-10,3.5006E-09,-3.3022E-09,-1.65344E-07,9.16954E-08,6.91407E-09,-6.63114E-09
0.000112803,7.74342E-11,1.21416E-10,3.39497E-09,-3.19292E-09,-1.65249E-07,9.13896E-08,6.71206E-09,-6.47107E-09
0.000112839,1.03154E-10,1.4192E-10,3.29192E-09,-3.07773E-09,-1.65142E-07,9.10852E-08,6.5078E-09,-6.30812E-09
0.000112875,1.28445E-10,1.60279E-10,3.1901E-09,-2.95876E-09,-1.65026E-07,9.07821E-08,6.2985E-09,-6.13817E-09
0.000112911,1.50308E-10,1.7354E-10,3.08867E-09,-2.83848E-09,-1.64904E-07,9.04802E-08,6.08344E-09,-5.95707E-09
0.000112947,1.65935E-10,1.80448E-10,2.98747E-09,-2.7193E-09,-1.64778E-07,9.01795E-08,5.86405E-09,-5.7616E-09
0.000112983,1.73278E-10,1.81629E-10,2.887E-09,-2.60318E-09,-1.64652E-07,8.98806E-08,5.64326E-09,-5.55026E-09
0.000113019,1.71514E-10,1.79085E-10,2.78789E-09,-2.49125E-09,-1.64526E-07,8.95848E-08,5.42436E-09,-5.32353E-09
0.000113055,1.61274E-10,1.75323E-10,2.69042E-09,-2.38364E-09,-1.64399E-07,8.92938E-08,5.20988E-09,-5.0839E-09
0.000113091,1.44576E-10,1.72476E-10,2.59407E-09,-2.27949E-09,-1.6427E-07,8.90093E-08,5.00086E-09,-4.83537E-09
0.000113127,1.2446E-10,1.7175E-10,2.49754E-09,-2.17733E-09,-1.64136E-07,8.87322E-08,4.79667E-09,-4.58292E-09
0.000113163,1.04403E-10,1.7332E-10,2.3991E-09,-2.07547E-09,-1.63993E-07,8.84622E-08,4.59555E-09,-4.33162E-09
0.000113199,8.76189E-11,1.76614E-10,2.29731E-09,-1.97245E-09,-1.63841E-07,8.81977E-08,4.39548E-09,-4.08592E-09
0.000113235,7.64216E-11,1.80766E-10,2.19169E-09,-1.86739E-09,-1.63677E-07,8.79356E-08,4.19501E-09,-3.84895E-09
0.000113271,7.17806E-11,1.85028E-10,2.0831E-09,-1.76013E-09,-1.63504E-07,8.76722E-08,3.99388E-09,-3.6222E-09
0.000113307,7.31881E-11,1.88991E-10,1.97369E-09,-1.65116E-09,-1.6332E-07,8.74037E-08,3.79305E-09,-3.40557E-09
0.000113343,7.88665E-11,1.92589E-10,1.86622E-09,-1.54148E-09,-1.63128E-07,8.71269E-08,3.59433E-09,-3.19777E-09
0.000113379,8.62669E-11,1.95976E-10,1.76326E-09,-1.43231E-09,-1.62926E-07,8.68405E-08,3.39975E-09,-2.99707E-09
0.000113415,9.27259E-11,1.99376E-10,1.66636E-09,-1.32493E-09,-1.62713E-07,8.65451E-08,3.21091E-09,-2.80194E-09
0.00011345,9.6106E-11,2.02982E-10,1.5756E-09,-1.2204E-09,-1.62487E-07,8.62429E-08,3.02867E-09,-2.61143E-09
0.000113486,9.52462E-11,2.06904E-10,1.48976E-09,-1.11945E-09,-1.62245E-07,8.59379E-08,2.85316E-09,-2.42523E-09
0.000113522,9.01069E-11,2.1113E-10,1.40699E-09,-1.02231E-09,-1.61987E-07,8.56342E-08,2.68405E-09,-2.24315E-09
0.000113558,8.15854E-11,2.15454E-10,1.32566E-09,-9.28584E-10,-1.61713E-07,8.53361E-08,2.52107E-09,-2.06458E-09
0.000113594,7.10845E-11,2.19369E-10,1.24523E-09,-8.37217E-10,-1.61425E-07,8.50464E-08,2.36439E-09,-1.88791E-09
0.00011363,5.9995E-11,2.2202E-10,1.16664E-09,-7.46597E-10,-1.61124E-07,8.47667E-08,2.21493E-09,-1.71058E-09
0.000113666,4.9274E-11,2.22292E-10,1.0921E-09,-6.54831E-10,-1.60813E-07,8.44972E-08,2.07435E-09,-1.52948E-09
0.000113702,3.92642E-11,2.19102E-10,1.02444E-09,-5.60201E-10,-1.60495E-07,8.42373E-08,1.94494E-09,-1.34196E-09
0.000113738,2.97977E-11,2.11876E-10,9.66091E-10,-4.61674E-10,-1.6017E-07,8.39856E-08,1.82936E-09,-1.14683E-09
0.000113774,2.05167E-11,2.01028E-10,9.18333E-10,-3.5932E-10,-1.5984E-07,8.37406E-08,1.73033E-09,-9.45027E-10
0.00011381,1.12524E-11,1.88251E-10,8.80861E-10,-2.54464E-10,-1.59504E-07,8.3501E-08,1.65029E-09,-7.39622E-10
0.000113846,2.27751E-12,1.76399E-10,8.51992E-10,-1.49464E-10,-1.59162E-07,8.32656E-08,1.59103E-09,-5.35096E-10
0.000113882,-5.69535E-12,1.68896E-10,8.2938E-10,-4.71531E-11,-1.58812E-07,8.30333E-08,1.55321E-09,-3.36068E-10
0.000113918,-1.17867E-11,1.68795E-10,8.10944E-10,4.98829E-11,-1.58456E-07,8.28031E-08,1.53606E-09,-1.45968E-10
0.000113954,-1.53823E-11,1.77762E-10,7.95669E-10,1.39961E-10,-1.5809E-07,8.25745E-08,1.53714E-09,3.3851E-11
0.00011399,-1.65273E-11,1.95373E-10,7.83938E-10,2.2264E-10,-1.57713E-07,8.23473E-08,1.55242E-09,2.0423E-10
0.000114026,-1.60838E-11,2.18997E-10,7.77267E-10,2.9864E-10,-1.57323E-07,8.21221E-08,1.57679E-09,3.67493E-10
0.000114062,-1.55428E-11,2.44376E-10,7.77536E-10,3.69391E-10,-1.56917E-07,8.19008E-08,1.60486E-09,5.26187E-10
0.000114098,-1.65297E-11,2.6674E-10,7.85994E-10,4.3642E-10,-1.56496E-07,8.16864E-08,1.63198E-09,6.81778E-10
0.000114134,-2.01827E-11,2.82097E-10,8.02429E-10,5.00829E-10,-1.56059E-07,8.14827E-08,1.65511E-09,8.3381E-10
0.00011417,-2.66596E-11,2.8825E-10,8.248E-10,5.63077E-10,-1.5561E-07,8.12939E-08,1.67326E-09,9.79874E-10
0.000114206,-3.49929E-11,2.85231E-10,8.49486E-10,6.23117E-10,-1.55154E-07,8.11235E-08,1.68742E-09,1.11637E-09
0.000114242,-4.33834E-11,2.75012E-10,8.72066E-10,6.8076E-10,-1.54697E-07,8.09742E-08,1.6998E-09,1.23978E-09
0.000114278,-4.98431E-11,2.60674E-10,8.88375E-10,7.36044E-10,-1.54246E-07,8.0847E-08,1.71279E-09,1.34784E-09
0.000114314,-5.29496E-11,2.45366E-10,8.95478E-10,7.89354E-10,-1.53805E-07,8.07417E-08,1.72782E-09,1.44029E-09
0.00011435,-5.24205E-11,2.31451E-10,8.92281E-10,8.4119E-10,-1.53379E-07,8.06563E-08,1.74464E-09,1.51868E-09
0.000114386,-4.92781E-11,2.20122E-10,8.79605E-10,8.91627E-10,-1.52967E-07,8.05883E-08,1.76112E-09,1.58549E-09
0.000114422,-4.55391E-11,2.11549E-10,8.59746E-10,9.39712E-10,-1.5257E-07,8.0535E-08,1.77374E-09,1.64286E-09
0.000114457,-4.35485E-11,2.05392E-10,8.35713E-10,9.83101E-10,-1.52183E-07,8.04936E-08,1.7785E-09,1.69148E-09
0.000114493,-4.52193E-11,2.01414E-10,8.10381E-10,1.01817E-09,-1.51804E-07,8.04619E-08,1.77195E-09,1.73007E-09
0.000114529,-5.14634E-11,1.9988E-10,7.85815E-10,1.04069E-09,-1.51426E-07,8.0438E-08,1.75198E-09,1.75572E-09
0.000114565,-6.20113E-11,2.01587E-10,7.62925E-10,1.04688E-09,-1.51047E-07,8.04208E-08,1.71816E-09,1.76492E-09
0.000114601,-7.56481E-11,2.07532E-10,7.41485E-10,1.03451E-09,-1.50662E-07,8.04092E-08,1.67154E-09,1.7548E-09
0.000114637,-9.07193E-11,2.18377E-10,7.20438E-10,1.00371E-09,-1.50271E-07,8.04026E-08,1.61411E-09,1.72416E-09
0.000114673,-1.05663E-10,2.33958E-10,6.98352E-10,9.57069E-10,-1.49872E-07,8.04008E-08,1.54813E-09,1.67379E-09
0.000114709,-1.19339E-10,2.53029E-10,6.73868E-10,8.9908E-10,-1.49468E-07,8.04039E-08,1.47575E-09,1.60607E-09
0.000114745,-1.3105E-10,2.73341E-10,6.46023E-10,8.35001E-10,-1.4906E-07,8.04118E-08,1.39881E-09,1.52395E-09
0.000114781,-1.40312E-10,2.92016E-10,6.14403E-10,7.6957E-10,-1.48654E-07,8.04249E-08,1.3191E-09,1.42983E-09
0.000114817,-1.46568E-10,3.06088E-10,5.79133E-10,7.05969E-10,-1.48255E-07,8.04426E-08,1.2385E-09,1.32485E-09
0.000114853,-1.49078E-10,3.13049E-10,5.40761E-10,6.45372E-10,-1.47869E-07,8.04643E-08,1.15909E-09,1.20877E-09
0.000114889,-1.47087E-10,3.11265E-10,5.00097E-10,5.8715E-10,-1.47498E-07,8.04886E-08,1.08288E-09,1.0806E-09
0.000114925,-1.4027E-10,3.00207E-10,4.58053E-10,5.29588E-10,-1.47146E-07,8.0514E-08,1.01125E-09,9.39566E-10
0.000114961,-1.2921E-10,2.80491E-10,4.15495E-10,4.70756E-10,-1.46811E-07,8.0539E-08,9.4433E-10,7.86169E-10
0.000114997,-1.15642E-10,2.53767E-10,3.73104E-10,4.09195E-10,-1.46489E-07,8.05628E-08,8.80576E-10,6.22695E-10
0.000115033,-1.02242E-10,2.22485E-10,3.31257E-10,3.4417E-10,-1.46177E-07,8.05858E-08,8.16916E-10,4.53122E-10
0.000115069,-9.19389E-11,1.89565E-10,2.89935E-10,2.75502E-10,-1.4587E-07,8.06089E-08,7.49418E-10,2.82363E-10
0.000115105,-8.69415E-11,1.58004E-10,2.48687E-10,2.03149E-10,-1.45565E-07,8.06336E-08,6.74361E-10,1.1517E-10
0.000115141,-8.78862E-11,1.30438E-10,2.06706E-10,1.26854E-10,-1.45263E-07,8.0661E-08,5.89333E-10,-4.49327E-11
0.000115177,-9.3471E-11,1.08752E-10,1.63001E-10,4.6087E-11,-1.44966E-07,8.06909E-08,4.9392E-10,-1.9629E-10
0.000115213,-1.00809E-10,9.38257E-11,1.1666E-10,-3.96401E-11,-1.44679E-07,8.0722E-08,3.89711E-10,-3.39172E-10
0.000115249,-1.06424E-10,8.55098E-11,6.71219E-11,-1.30239E-10,-1.44407E-07,8.0751E-08,2.79589E-10,-4.75293E-10
0.000115285,-1.07533E-10,8.28471E-11,1.43674E-11,-2.24566E-10,-1.44156E-07,8.07738E-08,1.66597E-10,-6.07039E-10
0.000115321,-1.03103E-10,8.44809E-11,-4.10476E-11,-3.20292E-10,-1.43928E-07,8.07863E-08,5.28111E-11,-7.36741E-10
0.000115357,-9.42319E-11,8.90902E-11,-9.81349E-11,-4.14284E-10,-1.43724E-07,8.07852E-08,-6.13087E-11,-8.66259E-10
0.000115393,-8.36699E-11,9.56686E-11,-1.55752E-10,-5.03422E-10,-1.43543E-07,8.07689E-08,-1.76828E-10,-9.96986E-10
0.000115429,-7.46639E-11,1.03513E-10,-2.12913E-10,-5.85586E-10,-1.43379E-07,8.0738E-08,-2.95549E-10,-1.13015E-09
0.000115465,-6.9594E-11,1.11922E-10,-2.69024E-10,-6.60446E-10,-1.4323E-07,8.06947E-08,-4.18865E-10,-1.26719E-09
0.0001155,-6.89887E-11,1.19747E-10,-3.23941E-10,-7.29739E-10,-1.43091E-07,8.06421E-08,-5.46721E-10,-1.41E-09
0.000115536,-7.1348E-11,1.25064E-10,-3.77845E-10,-7.969E-10,-1.42959E-07,8.05836E-08,-6.7716E-10,-1.56078E-09
0.000115572,-7.38624E-11,1.25215E-10,-4.30976E-10,-8.66149E-10,-1.42832E-07,8.05217E-08,-8.06617E-10,-1.72162E-09
0.000115608,-7.37165E-11,1.17336E-10,-4.83344E-10,-9.41343E-10,-1.42712E-07,8.04575E-08,-9.30881E-10,-1.89398E-09
0.000115644,-6.94014E-11,9.92869E-11,-5.34531E-10,-1.02498E-09,-1.42598E-07,8.03911E-08,-1.0463E-09,-2.07818E-09
0.00011568,-6.14383E-11,7.06783E-11,-5.83681E-10,-1.11767E-09,-1.42494E-07,8.03215E-08,-1.15075E-09,-2.27333E-09
0.000115716,-5.21679E-11,3.35705E-11,-6.29676E-10,-1.21821E-09,-1.42401E-07,8.02475E-08,-1.24394E-09,-2.47744E-09
0.000115752,-4.46739E-11,-7.50682E-12,-6.71448E-10,-1.32416E-09,-1.42322E-07,8.01683E-08,-1.32696E-09,-2.6879E-09
0.000115788,-4.13117E-11,-4.63597E-11,-7.0829E-10,-1.4327E-09,-1.42257E-07,8.00834E-08,-1.4013E-09,-2.90191E-09
0.000115824,-4.25131E-11,-7.65961E-11,-7.40068E-10,-1.54139E-09,-1.42206E-07,7.99934E-08,-1.46769E-09,-3.11685E-09
0.00011586,-4.64455E-11,-9.3324E-11,-7.6721E-10,-1.6486E-09,-1.4217E-07,7.98992E-08,-1.52544E-09,-3.33028E-09
0.000115896,-4.97392E-11,-9.45297E-11,-7.90505E-10,-1.75344E-09,-1.42145E-07,7.98019E-08,-1.5725E-09,-3.53983E-09
0.000115932,-4.90165E-11,-8.16655E-11,-8.10751E-10,-1.85544E-09,-1.42129E-07,7.97031E-08,-1.60628E-09,-3.74296E-09
0.000115968,-4.25725E-11,-5.92398E-11,-8.28407E-10,-1.95398E-09,-1.42121E-07,7.9604E-08,-1.62494E-09,-3.93683E-09
0.000116004,-3.14447E-11,-3.35423E-11,-8.43363E-10,-2.04797E-09,-1.42116E-07,7.95055E-08,-1.62859E-09,-4.11845E-09
0.00011604,-1.9334E-11,-1.09327E-11,-8.54933E-10,-2.13579E-09,-1.42114E-07,7.94086E-08,-1.61984E-09,-4.28494E-09
0.000116076,-1.13188E-11,3.74667E-12,-8.62061E-10,-2.21567E-09,-1.42113E-07,7.93136E-08,-1.60356E-09,-4.43402E-09
0.000116112,-1.18343E-11,8.14852E-12,-8.63688E-10,-2.28616E-09,-1.42112E-07,7.92202E-08,-1.58569E-09,-4.56438E-09
0.000116148,-2.27382E-11,2.54292E-12,-8.5914E-10,-2.34661E-09,-1.42109E-07,7.91278E-08,-1.57167E-09,-4.67578E-09
0.000116184,-4.22889E-11,-1.08426E-11,-8.48414E-10,-2.39738E-09,-1.42104E-07,7.90346E-08,-1.56496E-09,-4.76898E-09
0.00011622,-6.55125E-11,-2.89302E-11,-8.32302E-10,-2.43957E-09,-1.42094E-07,7.89388E-08,-1.56622E-09,-4.84524E-09
0.000116256,-8.58637E-11,-4.88932E-11,-8.12306E-10,-2.47444E-09,-1.42077E-07,7.88381E-08,-1.57332E-09,-4.90578E-09
0.000116292,-9.75408E-11,-6.88637E-11,-7.90433E-10,-2.50275E-09,-1.42053E-07,7.87309E-08,-1.58226E-09,-4.95122E-09
0.000116328,-9.75346E-11,-8.80619E-11,-7.68912E-10,-2.52413E-09,-1.42019E-07,7.86165E-08,-1.58845E-09,-4.98119E-09
0.000116364,-8.65938E-11,-1.06419E-10,-7.49936E-10,-2.53695E-09,-1.41974E-07,7.84951E-08,-1.58807E-09,-4.99429E-09
0.0001164,-6.87386E-11,-1.23959E-10,-7.35444E-10,-2.53865E-09,-1.41921E-07,7.83681E-08,-1.579E-09,-4.98821E-09
0.000116436,-4.95612E-11,-1.4028E-10,-7.26946E-10,-2.52641E-09,-1.41861E-07,7.82375E-08,-1.56114E-09,-4.96028E-09
0.000116472,-3.40435E-11,-1.54379E-10,-7.25368E-10,-2.49804E-09,-1.41797E-07,7.81053E-08,-1.53614E-09,-4.90788E-09
