time,top_edge_sensor_1,top_edge_sensor_2,top_sensor_1,top_sensor_2,side_mid_sensor_1,side_mid_sensor_2,side_upper_sensor_1,side_upper_sensor_2
0.000108865,-1.15038E-09,-1.84931E-09,-6.29104E-08,5.00142E-08,8.02742E-11,-8.66547E-11,-5.61403E-10,-9.09501E-10
0.000108901,-1.16642E-09,-1.69121E-09,-6.28771E-08,4.98681E-08,8.10993E-11,-9.31573E-11,-5.72039E-10,-8.4852E-10
0.000108937,-1.18646E-09,-1.53582E-09,-6.28518E-08,4.97177E-08,7.98682E-11,-9.2587E-11,-5.83903E-10,-7.90459E-10
0.000108973,-1.21128E-09,-1.38739E-09,-6.28304E-08,4.95635E-08,7.56634E-11,-8.38353E-11,-5.97078E-10,-7.34076E-10
0.000109009,-1.24171E-09,-1.24929E-09,-6.28084E-08,4.94065E-08,6.78435E-11,-6.79861E-11,-6.11523E-10,-6.78967E-10
0.000109045,-1.27828E-09,-1.12357E-09,-6.2781E-08,4.92484E-08,5.651E-11,-4.81338E-11,-6.27017E-10,-6.2562E-10
0.000109081,-1.32097E-09,-1.01089E-09,-6.27446E-08,4.9091E-08,4.27395E-11,-2.85745E-11,-6.43202E-10,-5.75121E-10
0.000109117,-1.36895E-09,-9.10805E-10,-6.26968E-08,4.89358E-08,2.84359E-11,-1.3628E-11,-6.59749E-10,-5.28597E-10
0.000109153,-1.42065E-09,-8.22227E-10,-6.26371E-08,4.87841E-08,1.5829E-11,-6.45727E-12,-6.76577E-10,-4.86662E-10
0.000109188,-1.47398E-09,-7.43974E-10,-6.25668E-08,4.86369E-08,6.80251E-12,-8.24249E-12,-6.94039E-10,-4.49044E-10
0.000109224,-1.52677E-09,-6.75134E-10,-6.24883E-08,4.84944E-08,2.31959E-12,-1.79422E-11,-7.12978E-10,-4.1458E-10
0.00010926,-1.57728E-09,-6.15194E-10,-6.24049E-08,4.83572E-08,2.17506E-12,-3.26892E-11,-7.34582E-10,-3.81563E-10
0.000109296,-1.62458E-09,-5.63915E-10,-6.23205E-08,4.82251E-08,5.16564E-12,-4.86744E-11,-7.6004E-10,-3.48343E-10
0.000109332,-1.66872E-09,-5.21024E-10,-6.22387E-08,4.80985E-08,9.59248E-12,-6.22378E-11,-7.90085E-10,-3.13971E-10
0.000109368,-1.71046E-09,-4.85892E-10,-6.21629E-08,4.79772E-08,1.38754E-11,-7.08374E-11,-8.24559E-10,-2.78656E-10
0.000109404,-1.75076E-09,-4.57355E-10,-6.20957E-08,4.78616E-08,1.70236E-11,-7.36246E-11,-8.62155E-10,-2.43883E-10
0.00010944,-1.7902E-09,-4.338E-10,-6.20386E-08,4.77517E-08,1.87864E-11,-7.14798E-11,-9.00449E-10,-2.12141E-10
0.000109476,-1.82844E-09,-4.13522E-10,-6.19918E-08,4.76478E-08,1.94586E-11,-6.65326E-11,-9.36258E-10,-1.86344E-10
0.000109512,-1.86408E-09,-3.95284E-10,-6.19542E-08,4.75504E-08,1.94695E-11,-6.1339E-11,-9.66241E-10,-1.6913E-10
0.000109548,-1.89494E-09,-3.78891E-10,-6.19233E-08,4.74599E-08,1.89737E-11,-5.7985E-11,-9.87612E-10,-1.62251E-10
0.000109584,-1.91874E-09,-3.65574E-10,-6.18955E-08,4.73767E-08,1.76459E-11,-5.73992E-11,-9.98762E-10,-1.66224E-10
0.00010962,-1.93391E-09,-3.58013E-10,-6.18667E-08,4.73013E-08,1.47775E-11,-5.90846E-11,-9.99623E-10,-1.80332E-10
0.000109656,-1.94027E-09,-3.59921E-10,-6.18327E-08,4.72337E-08,9.62594E-12,-6.13493E-11,-9.91699E-10,-2.02937E-10
0.000109692,-1.93925E-09,-3.75262E-10,-6.17898E-08,4.71738E-08,1.85117E-12,-6.19561E-11,-9.77738E-10,-2.31983E-10
0.000109728,-1.93365E-09,-4.07284E-10,-6.17356E-08,4.71214E-08,-8.16843E-12,-5.89766E-11,-9.61166E-10,-2.65511E-10
0.000109764,-1.92678E-09,-4.5766E-10,-6.16689E-08,4.70754E-08,-1.92933E-11,-5.15688E-11,-9.45415E-10,-3.02031E-10
0.0001098,-1.9216E-09,-5.25982E-10,-6.15901E-08,4.7035E-08,-2.98863E-11,-4.04143E-11,-9.33321E-10,-3.40655E-10
0.000109836,-1.91985E-09,-6.09805E-10,-6.1501E-08,4.6999E-08,-3.82852E-11,-2.76533E-11,-9.26699E-10,-3.80996E-10
0.000109872,-1.92162E-09,-7.0524E-10,-6.14045E-08,4.69662E-08,-4.32984E-11,-1.63175E-11,-9.26185E-10,-4.22913E-10
0.000109908,-1.92555E-09,-8.07939E-10,-6.13042E-08,4.6936E-08,-4.45352E-11,-9.42404E-12,-9.31303E-10,-4.66246E-10
0.000109944,-1.92942E-09,-9.14189E-10,-6.1204E-08,4.69078E-08,-4.24558E-11,-9.01155E-12,-9.40722E-10,-5.10642E-10
0.00010998,-1.93098E-09,-1.02178E-09,-6.11072E-08,4.68821E-08,-3.81413E-11,-1.54307E-11,-9.52593E-10,-5.55578E-10
0.000110016,-1.92871E-09,-1.13036E-09,-6.10168E-08,4.68599E-08,-3.28962E-11,-2.71304E-11,-9.64889E-10,-6.00544E-10
0.000110052,-1.92218E-09,-1.24124E-09,-6.0934E-08,4.68428E-08,-2.78477E-11,-4.10278E-11,-9.757E-10,-6.4534E-10
0.000110088,-1.91199E-09,-1.35662E-09,-6.08591E-08,4.68328E-08,-2.36881E-11,-5.33652E-11,-9.83454E-10,-6.90337E-10
0.000110124,-1.89937E-09,-1.47859E-09,-6.07908E-08,4.68323E-08,-2.06285E-11,-6.07947E-11,-9.8707E-10,-7.36602E-10
0.00011016,-1.88562E-09,-1.60816E-09,-6.07267E-08,4.68431E-08,-1.85349E-11,-6.13556E-11,-9.86052E-10,-7.85787E-10
0.000110196,-1.87162E-09,-1.74472E-09,-6.06639E-08,4.68665E-08,-1.71469E-11,-5.50354E-11,-9.80515E-10,-8.39793E-10
0.000110231,-1.85772E-09,-1.88597E-09,-6.05996E-08,4.6903E-08,-1.62636E-11,-4.37375E-11,-9.71145E-10,-9.00273E-10
0.000110267,-1.84385E-09,-2.02854E-09,-6.05316E-08,4.69518E-08,-1.5824E-11,-3.06679E-11,-9.5905E-10,-9.68105E-10
0.000110303,-1.82993E-09,-2.16882E-09,-6.04585E-08,4.70112E-08,-1.58739E-11,-1.93364E-11,-9.45545E-10,-1.043E-09
0.000110339,-1.81619E-09,-2.304E-09,-6.03796E-08,4.70788E-08,-1.64794E-11,-1.24911E-11,-9.31867E-10,-1.1234E-09
0.000110375,-1.80331E-09,-2.43281E-09,-6.02949E-08,4.71522E-08,-1.76599E-11,-1.13184E-11,-9.18937E-10,-1.20666E-09
0.000110411,-1.79228E-09,-2.55576E-09,-6.02043E-08,4.72287E-08,-1.9389E-11,-1.51525E-11,-9.0721E-10,-1.28957E-09
0.000110447,-1.78401E-09,-2.67488E-09,-6.01075E-08,4.73063E-08,-2.16555E-11,-2.17708E-11,-8.96702E-10,-1.36906E-09
0.000110483,-1.77886E-09,-2.79305E-09,-6.00034E-08,4.73838E-08,-2.45241E-11,-2.8165E-11,-8.87179E-10,-1.44288E-09
0.000110519,-1.77632E-09,-2.91309E-09,-5.98909E-08,4.74603E-08,-2.81257E-11,-3.15343E-11,-8.78431E-10,-1.51006E-09
0.000110555,-1.77505E-09,-3.03692E-09,-5.97689E-08,4.75357E-08,-3.25419E-11,-3.01824E-11,-8.70543E-10,-1.57108E-09
0.000110591,-1.77319E-09,-3.16512E-09,-5.9637E-08,4.76103E-08,-3.76127E-11,-2.40463E-11,-8.6401E-10,-1.62755E-09
0.000110627,-1.76895E-09,-3.2968E-09,-5.94957E-08,4.76847E-08,-4.27616E-11,-1.47014E-11,-8.59652E-10,-1.68167E-09
0.000110663,-1.76118E-09,-3.42999E-09,-5.9347E-08,4.77596E-08,-4.69514E-11,-4.85866E-12,-8.58337E-10,-1.73551E-09
0.000110699,-1.74975E-09,-3.56225E-09,-5.91937E-08,4.78358E-08,-4.8846E-11,2.48242E-12,-8.6061E-10,-1.79043E-09
0.000110735,-1.73564E-09,-3.69138E-09,-5.90387E-08,4.7914E-08,-4.71732E-11,4.9574E-12,-8.66395E-10,-1.84667E-09
0.000110771,-1.72072E-09,-3.81594E-09,-5.8885E-08,4.79948E-08,-4.11859E-11,1.55948E-12,-8.74895E-10,-1.90346E-09
0.000110807,-1.70735E-09,-3.93556E-09,-5.87342E-08,4.80784E-08,-3.10564E-11,-7.05089E-12,-8.84769E-10,-1.95933E-09
0.000110843,-1.69801E-09,-4.05073E-09,-5.85872E-08,4.81649E-08,-1.80402E-11,-1.87307E-11,-8.94545E-10,-2.01277E-09
0.000110879,-1.69497E-09,-4.16237E-09,-5.84433E-08,4.82539E-08,-4.31374E-12,-3.04658E-11,-9.03131E-10,-2.0627E-09
0.000110915,-1.70024E-09,-4.27115E-09,-5.83015E-08,4.83445E-08,7.49565E-12,-3.9217E-11,-9.1024E-10,-2.10887E-09
0.000110951,-1.7155E-09,-4.37679E-09,-5.81604E-08,4.84358E-08,1.49579E-11,-4.27432E-11,-9.16572E-10,-2.15186E-09
0.000110987,-1.74209E-09,-4.47765E-09,-5.80186E-08,4.85268E-08,1.64678E-11,-4.01613E-11,-9.23664E-10,-2.19277E-09
0.000111023,-1.78093E-09,-4.5707E-09,-5.78755E-08,4.86167E-08,1.16576E-11,-3.20888E-11,-9.33469E-10,-2.23269E-09
0.000111059,-1.83226E-09,-4.65201E-09,-5.77307E-08,4.87048E-08,1.4705E-12,-2.03486E-11,-9.47793E-10,-2.27216E-09
0.000111095,-1.89547E-09,-4.71771E-09,-5.75843E-08,4.8791E-08,-1.21119E-11,-7.3518E-12,-9.67786E-10,-2.31084E-09
0.000111131,-1.9689E-09,-4.76504E-09,-5.74364E-08,4.88751E-08,-2.65883E-11,4.632E-12,-9.93675E-10,-2.34744E-09
0.000111167,-2.04998E-09,-4.7934E-09,-5.72867E-08,4.89573E-08,-3.95302E-11,1.40819E-11,-1.0248E-09,-2.37998E-09
0.000111203,-2.13554E-09,-4.80483E-09,-5.71349E-08,4.90376E-08,-4.90724E-11,2.05286E-11,-1.05996E-09,-2.40632E-09
0.000111238,-2.22235E-09,-4.80378E-09,-5.69803E-08,4.91159E-08,-5.41804E-11,2.44817E-11,-1.09785E-09,-2.42467E-09
0.000111274,-2.30773E-09,-4.79619E-09,-5.68221E-08,4.9192E-08,-5.46652E-11,2.70402E-11,-1.13749E-09,-2.43404E-09
0.00011131,-2.39001E-09,-4.78799E-09,-5.66596E-08,4.92656E-08,-5.09975E-11,2.93477E-11,-1.17848E-09,-2.43449E-09
0.000111346,-2.46874E-09,-4.7835E-09,-5.64922E-08,4.93365E-08,-4.40304E-11,3.20993E-11,-1.22094E-09,-2.42697E-09
0.000111382,-2.54461E-09,-4.78424E-09,-5.63199E-08,4.94043E-08,-3.47382E-11,3.52745E-11,-1.26529E-09,-2.41307E-09
0.000111418,-2.61917E-09,-4.78852E-09,-5.61434E-08,4.94687E-08,-2.40437E-11,3.8179E-11,-1.31181E-09,-2.39459E-09
0.000111454,-2.69432E-09,-4.79193E-09,-5.59644E-08,4.95296E-08,-1.27505E-11,3.97638E-11,-1.36047E-09,-2.37315E-09
0.00011149,-2.77203E-09,-4.78874E-09,-5.57856E-08,4.95864E-08,-1.54877E-12,3.90883E-11,-1.41071E-09,-2.34998E-09
0.000111526,-2.85399E-09,-4.77358E-09,-5.56105E-08,4.96384E-08,8.95196E-12,3.57493E-11,-1.46162E-09,-2.32582E-09
0.000111562,-2.94156E-09,-4.74309E-09,-5.54433E-08,4.96848E-08,1.82062E-11,3.01174E-11,-1.51219E-09,-2.30103E-09
0.000111598,-3.03575E-09,-4.69682E-09,-5.52876E-08,4.97248E-08,2.57455E-11,2.32992E-11,-1.56159E-09,-2.27575E-09
0.000111634,-3.13718E-09,-4.63719E-09,-5.51459E-08,4.97578E-08,3.12146E-11,1.68471E-11,-1.60945E-09,-2.25005E-09
0.00011167,-3.24605E-09,-4.56853E-09,-5.50184E-08,4.97836E-08,3.44125E-11,1.23232E-11,-1.65586E-09,-2.22401E-09
0.000111706,-3.36189E-09,-4.49562E-09,-5.49029E-08,4.98029E-08,3.53264E-11,1.08718E-11,-1.70136E-09,-2.19769E-09
0.000111742,-3.48345E-09,-4.42211E-09,-5.47946E-08,4.98168E-08,3.41546E-11,1.29368E-11,-1.74668E-09,-2.17104E-09
0.000111778,-3.60864E-09,-4.34945E-09,-5.46875E-08,4.98268E-08,3.13197E-11,1.81983E-11,-1.79259E-09,-2.14378E-09
0.000111814,-3.73466E-09,-4.27669E-09,-5.45754E-08,4.98346E-08,2.74621E-11,2.57236E-11,-1.8397E-09,-2.11531E-09
0.00011185,-3.85846E-09,-4.20107E-09,-5.44539E-08,4.98413E-08,2.33957E-11,3.42542E-11,-1.88842E-09,-2.08472E-09
0.000111886,-3.97728E-09,-4.11924E-09,-5.43214E-08,4.98473E-08,2.0002E-11,4.25213E-11,-1.93901E-09,-2.05091E-09
0.000111922,-4.08924E-09,-4.0286E-09,-5.41797E-08,4.98522E-08,1.80574E-11,4.94922E-11,-1.99152E-09,-2.01273E-09
0.000111958,-4.19371E-09,-3.92825E-09,-5.40336E-08,4.98547E-08,1.80219E-11,5.44948E-11,-2.0459E-09,-1.96923E-09
0.000111994,-4.29131E-09,-3.81934E-09,-5.38896E-08,4.98531E-08,1.98605E-11,5.7222E-11,-2.10184E-09,-1.91984E-09
0.00011203,-4.38361E-09,-3.70459E-09,-5.37542E-08,4.98455E-08,2.29837E-11,5.76602E-11,-2.1588E-09,-1.86455E-09
0.000112066,-4.47254E-09,-3.58733E-09,-5.36322E-08,4.98308E-08,2.63728E-11,5.59958E-11,-2.21587E-09,-1.80386E-09
0.000112102,-4.55978E-09,-3.4703E-09,-5.35261E-08,4.98084E-08,2.88947E-11,5.25444E-11,-2.27182E-09,-1.73875E-09
0.000112138,-4.64627E-09,-3.35481E-09,-5.34352E-08,4.9779E-08,2.97242E-11,4.7715E-11,-2.32522E-09,-1.67047E-09
0.000112174,-4.73204E-09,-3.24036E-09,-5.3357E-08,4.97439E-08,2.87245E-11,4.19967E-11,-2.37465E-09,-1.60034E-09
0.00011221,-4.81632E-09,-3.12498E-09,-5.32879E-08,4.97052E-08,2.66237E-11,3.59444E-11,-2.419E-09,-1.52957E-09
0.000112246,-4.89793E-09,-3.00606E-09,-5.32247E-08,4.96648E-08,2.48755E-11,3.01456E-11,-2.4577E-09,-1.45913E-09
0.000112281,-4.97569E-09,-2.88147E-09,-5.31657E-08,4.96243E-08,2.52078E-11,2.51671E-11,-2.49085E-09,-1.38977E-09
0.000112317,-5.0487E-09,-2.75043E-09,-5.31108E-08,4.9585E-08,2.89915E-11,2.14982E-11,-2.51922E-09,-1.32201E-09
0.000112353,-5.11656E-09,-2.61402E-09,-5.30613E-08,4.9547E-08,3.66497E-11,1.95078E-11,-2.54407E-09,-1.25628E-09
0.000112389,-5.17923E-09,-2.47502E-09,-5.30191E-08,4.95102E-08,4.7342E-11,1.94274E-11,-2.56679E-09,-1.19298E-09
0.000112425,-5.23691E-09,-2.33722E-09,-5.2986E-08,4.94739E-08,5.90736E-11,2.13516E-11,-2.58864E-09,-1.13246E-09
0.000112461,-5.28973E-09,-2.20438E-09,-5.29628E-08,4.94371E-08,6.92249E-11,2.52384E-11,-2.61036E-09,-1.07498E-09
0.000112497,-5.33764E-09,-2.07919E-09,-5.2949E-08,4.93991E-08,7.53412E-11,3.08895E-11,-2.63206E-09,-1.02063E-09
0.000112533,-5.38029E-09,-1.96259E-09,-5.29429E-08,4.93591E-08,7.59085E-11,3.79064E-11,-2.65319E-09,-9.69229E-10
0.000112569,-5.41704E-09,-1.85366E-09,-5.29423E-08,4.93164E-08,7.08401E-11,4.56416E-11,-2.67264E-09,-9.20296E-10
0.000112605,-5.44701E-09,-1.75007E-09,-5.29445E-08,4.92705E-08,6.14974E-11,5.31842E-11,-2.68898E-09,-8.73119E-10
0.000112641,-5.46919E-09,-1.64905E-09,-5.29474E-08,4.92209E-08,5.02422E-11,5.94204E-11,-2.70075E-09,-8.26911E-10
0.000112677,-5.48246E-09,-1.54848E-09,-5.29499E-08,4.91669E-08,3.96917E-11,6.31893E-11,-2.70669E-09,-7.81005E-10
0.000112713,-5.48566E-09,-1.44771E-09,-5.29515E-08,4.91084E-08,3.19528E-11,6.35172E-11,-2.70596E-09,-7.35028E-10
0.000112749,-5.47776E-09,-1.34791E-09,-5.2953E-08,4.90454E-08,2.81084E-11,5.98732E-11,-2.69831E-09,-6.88999E-10
0.000112785,-5.45798E-09,-1.25176E-09,-5.29563E-08,4.89787E-08,2.8113E-11,5.23641E-11,-2.68415E-09,-6.43294E-10
0.000112821,-5.42605E-09,-1.16251E-09,-5.29638E-08,4.89095E-08,3.1085E-11,4.17893E-11,-2.66445E-09,-5.9851E-10
0.000112857,-5.38237E-09,-1.08288E-09,-5.29781E-08,4.884E-08,3.5826E-11,2.95164E-11,-2.64063E-09,-5.55265E-10
0.000112893,-5.32819E-09,-1.01402E-09,-5.3002E-08,4.87727E-08,4.13241E-11,1.71916E-11,-2.61434E-09,-5.14027E-10
0.000112929,-5.26544E-09,-9.54992E-10,-5.30375E-08,4.87102E-08,4.70326E-11,6.36368E-12,-2.58707E-09,-4.75017E-10
0.000112965,-5.19653E-09,-9.02897E-10,-5.30856E-08,4.8655E-08,5.28424E-11,-1.86806E-12,-2.55994E-09,-4.38246E-10
0.000113001,-5.12383E-09,-8.5373E-10,-5.31461E-08,4.86086E-08,5.88147E-11,-7.07034E-12,-2.53338E-09,-4.03643E-10
0.000113037,-5.04927E-09,-8.03552E-10,-5.32177E-08,4.85717E-08,6.48509E-11,-9.48893E-12,-2.50709E-09,-3.71231E-10
0.000113073,-4.974E-09,-7.49688E-10,-5.32982E-08,4.85436E-08,7.0491E-11,-9.85927E-12,-2.48005E-09,-3.41246E-10
0.000113109,-4.89832E-09,-6.91507E-10,-5.33851E-08,4.85224E-08,7.49531E-11,-9.08559E-12,-2.45078E-09,-3.14156E-10
0.000113145,-4.82189E-09,-6.30561E-10,-5.34761E-08,4.85056E-08,7.73932E-11,-7.90468E-12,-2.4177E-09,-2.90547E-10
0.000113181,-4.74408E-09,-5.70051E-10,-5.35697E-08,4.84907E-08,7.72528E-11,-6.65274E-12,-2.37947E-09,-2.70913E-10
0.000113217,-4.66437E-09,-5.13843E-10,-5.3665E-08,4.8475E-08,7.4512E-11,-5.21276E-12,-2.33537E-09,-2.55445E-10
0.000113253,-4.58255E-09,-4.65389E-10,-5.37618E-08,4.84572E-08,6.9721E-11,-3.15149E-12,-2.28545E-09,-2.43904E-10
0.000113289,-4.49874E-09,-4.26927E-10,-5.38604E-08,4.84363E-08,6.37923E-11,1.50657E-14,-2.23058E-09,-2.35645E-10
0.000113324,-4.41309E-09,-3.99193E-10,-5.39611E-08,4.84128E-08,5.76603E-11,4.53346E-12,-2.17229E-09,-2.29807E-10
0.00011336,-4.32548E-09,-3.81693E-10,-5.40639E-08,4.83874E-08,5.19823E-11,1.0212E-11,-2.11246E-09,-2.25606E-10
0.000113396,-4.23531E-09,-3.7335E-10,-5.41688E-08,4.83614E-08,4.70268E-11,1.63807E-11,-2.05302E-09,-2.22624E-10
0.000113432,-4.14144E-09,-3.73228E-10,-5.42757E-08,4.83359E-08,4.28001E-11,2.2024E-11,-1.99563E-09,-2.20999E-10
0.000113468,-4.04257E-09,-3.8103E-10,-5.43848E-08,4.83118E-08,3.9326E-11,2.60376E-11,-1.94151E-09,-2.21409E-10
0.000113504,-3.93773E-09,-3.9717E-10,-5.44965E-08,4.82899E-08,3.69074E-11,2.75175E-11,-1.8913E-09,-2.24863E-10
0.00011354,-3.8268E-09,-4.22424E-10,-5.46119E-08,4.82707E-08,3.61916E-11,2.59901E-11,-1.84511E-09,-2.32346E-10
0.000113576,-3.71087E-09,-4.57318E-10,-5.47319E-08,4.82549E-08,3.79529E-11,2.15159E-11,-1.80259E-09,-2.44435E-10
0.000113612,-3.59214E-09,-5.01534E-10,-5.48572E-08,4.82431E-08,4.26505E-11,1.46508E-11,-1.763E-09,-2.61023E-10
0.000113648,-3.47357E-09,-5.53578E-10,-5.4988E-08,4.82363E-08,4.99526E-11,6.29714E-12,-1.72527E-09,-2.81251E-10
0.000113684,-3.35818E-09,-6.10859E-10,-5.51232E-08,4.82354E-08,5.84715E-11,-2.49573E-12,-1.68812E-09,-3.03688E-10
0.00011372,-3.24832E-09,-6.70168E-10,-5.52612E-08,4.8241E-08,6.58927E-11,-1.07137E-11,-1.65006E-09,-3.26711E-10
0.000113756,-3.14513E-09,-7.28376E-10,-5.53999E-08,4.82535E-08,6.95306E-11,-1.75007E-11,-1.60963E-09,-3.48969E-10
0.000113792,-3.04841E-09,-7.83135E-10,-5.55371E-08,4.82725E-08,6.71558E-11,-2.2211E-11,-1.56557E-09,-3.69794E-10
0.000113828,-2.95682E-09,-8.33343E-10,-5.56718E-08,4.82973E-08,5.78011E-11,-2.44091E-11,-1.51712E-09,-3.89418E-10
0.000113864,-2.86842E-09,-8.79247E-10,-5.58039E-08,4.83268E-08,4.22319E-11,-2.38545E-11,-1.46431E-09,-4.08928E-10
0.0001139,-2.78135E-09,-9.22208E-10,-5.59346E-08,4.83598E-08,2.28705E-11,-2.05003E-11,-1.40802E-09,-4.29968E-10
0.000113936,-2.6944E-09,-9.64228E-10,-5.60661E-08,4.83954E-08,3.16362E-12,-1.45199E-11,-1.35004E-09,-4.5428E-10
0.000113972,-2.60734E-09,-1.00743E-09,-5.62006E-08,4.8433E-08,-1.34033E-11,-6.34727E-12,-1.29278E-09,-4.83219E-10
0.000114008,-2.52098E-09,-1.05365E-09,-5.634E-08,4.84723E-08,-2.43057E-11,3.29542E-12,-1.23886E-09,-5.17379E-10
0.000114044,-2.43687E-09,-1.10425E-09,-5.6485E-08,4.85129E-08,-2.86439E-11,1.34162E-11,-1.19066E-09,-5.56441E-10
0.00011408,-2.35692E-09,-1.1601E-09,-5.66347E-08,4.85546E-08,-2.72557E-11,2.28357E-11,-1.14985E-09,-5.99254E-10
0.000114116,-2.28295E-09,-1.22175E-09,-5.67868E-08,4.85969E-08,-2.22689E-11,3.03324E-11,-1.11712E-09,-6.44114E-10
0.000114152,-2.21638E-09,-1.28954E-09,-5.69383E-08,4.8639E-08,-1.62926E-11,3.48268E-11,-1.09214E-09,-6.89145E-10
0.000114188,-2.15795E-09,-1.36369E-09,-5.70857E-08,4.86801E-08,-1.15672E-11,3.55689E-11,-1.07371E-09,-7.32662E-10
0.000114224,-2.10771E-09,-1.44422E-09,-5.72267E-08,4.87193E-08,-9.37517E-12,3.22903E-11,-1.06011E-09,-7.7343E-10
0.00011426,-2.06499E-09,-1.53073E-09,-5.73602E-08,4.87561E-08,-9.8887E-12,2.52912E-11,-1.04952E-09,-8.10788E-10
0.000114296,-2.02862E-09,-1.62225E-09,-5.74867E-08,4.87904E-08,-1.24375E-11,1.54437E-11,-1.04036E-09,-8.44628E-10
0.000114331,-1.99711E-09,-1.71713E-09,-5.76089E-08,4.88227E-08,-1.60201E-11,4.10793E-12,-1.03159E-09,-8.75308E-10
0.000114367,-1.96904E-09,-1.81311E-09,-5.77301E-08,4.88539E-08,-1.98092E-11,-7.03305E-12,-1.02272E-09,-9.03524E-10
0.000114403,-1.94333E-09,-1.90757E-09,-5.78543E-08,4.88855E-08,-2.34411E-11,-1.62036E-11,-1.01377E-09,-9.30213E-10
0.000114439,-1.91958E-09,-1.99796E-09,-5.79844E-08,4.89196E-08,-2.70052E-11,-2.18042E-11,-1.00506E-09,-9.5647E-10
0.000114475,-1.8982E-09,-2.08222E-09,-5.81222E-08,4.89578E-08,-3.07976E-11,-2.26804E-11,-9.96988E-10,-9.83472E-10
0.000114511,-1.8803E-09,-2.15911E-09,-5.82673E-08,4.90019E-08,-3.50023E-11,-1.83441E-11,-9.89856E-10,-1.01237E-09
0.000114547,-1.86743E-09,-2.22833E-09,-5.84172E-08,4.9053E-08,-3.94804E-11,-9.09497E-12,-9.83815E-10,-1.04413E-09
0.000114583,-1.86103E-09,-2.2905E-09,-5.85682E-08,4.91113E-08,-4.3778E-11,3.99646E-12,-9.78872E-10,-1.07932E-09
0.000114619,-1.86194E-09,-2.34683E-09,-5.8716E-08,4.91757E-08,-4.73449E-11,1.92607E-11,-9.74988E-10,-1.11791E-09
0.000114655,-1.87007E-09,-2.39878E-09,-5.88565E-08,4.92441E-08,-4.98469E-11,3.47328E-11,-9.72187E-10,-1.15913E-09
0.000114691,-1.88427E-09,-2.44769E-09,-5.89868E-08,4.93134E-08,-5.14085E-11,4.85273E-11,-9.70642E-10,-1.20147E-09
0.000114727,-1.90264E-09,-2.49457E-09,-5.91058E-08,4.93801E-08,-5.26497E-11,5.91989E-11,-9.70699E-10,-1.24287E-09
0.000114763,-1.923E-09,-2.53998E-09,-5.9214E-08,4.94407E-08,-5.44784E-11,6.59993E-11,-9.72837E-10,-1.28106E-09
0.000114799,-1.94353E-09,-2.58413E-09,-5.93135E-08,4.94926E-08,-5.77077E-11,6.89639E-11,-9.77587E-10,-1.31396E-09
0.000114835,-1.96322E-09,-2.62706E-09,-5.9407E-08,4.95345E-08,-6.26562E-11,6.8811E-11,-9.85426E-10,-1.34012E-09
0.000114871,-1.98215E-09,-2.66874E-09,-5.94974E-08,4.95668E-08,-6.89012E-11,6.66833E-11,-9.96682E-10,-1.35899E-09
0.000114907,-2.00131E-09,-2.70922E-09,-5.9587E-08,4.95913E-08,-7.53016E-11,6.38131E-11,-1.01147E-09,-1.371E-09
0.000114943,-2.0223E-09,-2.74864E-09,-5.96769E-08,4.96106E-08,-8.02988E-11,6.12094E-11,-1.02965E-09,-1.37743E-09
0.000114979,-2.04681E-09,-2.78713E-09,-5.97672E-08,4.96281E-08,-8.2398E-11,5.94544E-11,-1.05087E-09,-1.38011E-09
0.000115015,-2.07615E-09,-2.82467E-09,-5.98569E-08,4.96469E-08,-8.06585E-11,5.86642E-11,-1.07458E-09,-1.38102E-09
0.000115051,-2.11094E-09,-2.861E-09,-5.9945E-08,4.96693E-08,-7.50233E-11,5.8608E-11,-1.10014E-09,-1.38194E-09
0.000115087,-2.15109E-09,-2.89554E-09,-6.00301E-08,4.96965E-08,-6.63769E-11,5.89324E-11,-1.12681E-09,-1.38419E-09
0.000115123,-2.19595E-09,-2.92745E-09,-6.01121E-08,4.97287E-08,-5.63237E-11,5.94012E-11,-1.1539E-09,-1.38853E-09
0.000115159,-2.24459E-09,-2.95574E-09,-6.01914E-08,4.9765E-08,-4.67747E-11,6.00589E-11,-1.18077E-09,-1.39514E-09
0.000115195,-2.2961E-09,-2.9794E-09,-6.02695E-08,4.98036E-08,-3.94874E-11,6.12551E-11,-1.20689E-09,-1.40379E-09
0.000115231,-2.3498E-09,-2.99764E-09,-6.03483E-08,4.98424E-08,-3.56996E-11,6.35151E-11,-1.23189E-09,-1.41395E-09
0.000115267,-2.40529E-09,-3.0099E-09,-6.04295E-08,4.98786E-08,-3.59455E-11,6.73039E-11,-1.25557E-09,-1.42492E-09
0.000115303,-2.46239E-09,-3.01598E-09,-6.05138E-08,4.99097E-08,-4.00666E-11,7.277E-11,-1.27801E-09,-1.43591E-09
0.000115339,-2.52102E-09,-3.01595E-09,-6.06001E-08,4.99335E-08,-4.73618E-11,7.95694E-11,-1.29953E-09,-1.44609E-09
0.000115374,-2.581E-09,-3.01017E-09,-6.06855E-08,4.99485E-08,-5.67939E-11,8.68499E-11,-1.32069E-09,-1.45462E-09
0.00011541,-2.64198E-09,-2.99916E-09,-6.07655E-08,4.99541E-08,-6.71768E-11,9.34168E-11,-1.34221E-09,-1.46071E-09
